,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
3811,S870709,2019-04-04 09:39:37,A,Y,GB,IN,90.08528987,605.0,1.05,Air,SC2,Y,5.4191
3812,S870735,2019-09-30 12:52:23,A,Y,GB,IN,86.8,500.0,0.9,Ocean,SC1,Y,20.363770000000002
3813,S870736,2019-11-13 10:51:45,A,Y,GB,IN,91.87,555.0,0.9,Ocean,SC1,Y,9.52604
3814,S870736,2019-11-13 10:51:45,A,Y,GB,IN,91.50379505,555.0,1.05,Air,SC2,Y,5.36528
3815,S870738,2020-03-30 19:13:48,A,Y,GB,IN,92.55,2008.0,0.9,Ocean,SC1,Y,23.0125
3816,S870738,2020-03-30 19:13:48,A,Y,GB,IN,92.65325256,2008.0,0.75,Air,SC3,Y,5.21898
3817,S871704,2019-03-02 10:09:08,A,Y,GB,IN,93.45,541.0,0.9,Ocean,SC1,Y,29.23009
3818,S871704,2019-03-02 10:09:08,A,Y,GB,IN,93.92343757,541.0,1.05,Air,SC2,Y,5.207990000000001
3819,S871735,2019-09-30 13:32:45,A,Y,GB,IN,86.8,1006.0,0.9,Ocean,SC1,Y,30.6441
3820,S871735,2019-09-30 13:32:45,A,Y,GB,IN,86.07731436,1006.0,1.05,Air,SC2,Y,5.29676
3821,S872715,2019-05-11 11:15:33,A,Y,GB,IN,89.95,1113.0,0.9,Ocean,SC1,Y,19.69132
3822,S872715,2019-05-11 11:15:33,A,Y,GB,IN,89.95518542,1113.0,0.75,Air,SC3,Y,5.19757
3823,S872737,2020-01-01 14:35:10,A,Y,GB,IN,93.44,205.0,0.9,Ocean,SC1,Y,31.07755
3824,S872738,2020-03-31 10:22:48,A,Y,GB,IN,92.2,1006.0,0.9,Ocean,SC1,Y,19.325
3825,S873712,2019-04-25 11:40:43,A,Y,GB,IN,89.8862532,390.0,0.75,Air,SC3,Y,5.10255
3826,S873737,2020-01-01 17:32:55,A,Y,GB,IN,93.61819119,220.0,0.75,Air,SC3,Y,5.1292800000000005
3827,S874737,2020-01-01 19:56:59,A,Y,GB,IN,93.49,505.0,0.9,Ocean,SC1,Y,13.31238
3828,S875736,2019-11-13 13:42:27,A,Y,GB,IN,91.71,800.0,0.9,Ocean,SC1,Y,20.71146
3829,S876718,2019-06-01 12:42:28,A,Y,GB,IN,86.86,900.0,0.9,Ocean,SC1,Y,30.294909999999998
3830,S876735,2019-09-30 16:22:00,A,Y,GB,IN,86.87033924,600.0,0.75,Air,SC3,Y,5.0006900000000005
3831,S876738,2020-03-31 14:26:14,A,Y,GB,IN,92.7,223.5,0.75,Air,SC3,Y,5.11343
3832,S877737,2020-01-02 08:45:53,A,Y,GB,IN,93.74029727,325.0,0.75,Air,SC3,Y,5.26319
3833,S877738,2020-03-31 14:28:49,A,Y,GB,IN,92.35071477,222.5,0.9,Ocean,SC1,Y,31.03345
3834,S878703,2019-02-26 13:06:55,A,Y,GB,IN,93.45288453,405.0,0.75,Air,SC3,Y,5.34132
3835,S878732,2019-09-01 11:21:45,A,Y,GB,IN,86.2,1500.0,1.05,Air,SC2,Y,5.2919
3836,S878732,2019-09-01 11:21:45,A,Y,GB,IN,86.50323006,1500.0,0.75,Air,SC3,Y,5.03634
3837,S878736,2019-11-13 14:42:57,A,Y,GB,IN,92.1,305.0,0.9,Ocean,SC1,Y,21.1316
3838,S878737,2020-01-02 09:49:08,A,Y,GB,IN,94.7074297,965.0,1.05,Air,SC2,Y,5.120830000000001
3839,S879735,2019-09-30 16:27:50,A,Y,GB,IN,86.32564132,595.0,0.75,Air,SC3,Y,5.03785
3840,S879738,2020-03-31 15:21:56,A,Y,GB,IN,92.7,384.0,1.05,Air,SC2,Y,5.41979
3841,S879738,2020-03-31 15:21:56,A,Y,GB,IN,92.74157002,384.0,0.75,Air,SC3,Y,5.40069
3842,S880707,2019-03-22 08:44:57,A,Y,GB,IN,89.73,455.0,1.05,Air,SC2,Y,5.04329
3843,S880707,2019-03-22 08:44:57,A,Y,GB,IN,89.82177532,455.0,0.75,Air,SC3,Y,5.041440000000001
3844,S880738,2020-03-31 15:49:46,A,Y,GB,IN,92.31996023,1005.0,1.05,Air,SC2,Y,5.4031199999999995
3845,S881719,2019-06-07 11:08:42,A,Y,GB,IN,87.8,155.0,1.05,Air,SC2,Y,5.25266
3846,S881729,2019-08-12 15:23:54,A,Y,GB,IN,84.71,800.0,0.9,Ocean,SC1,Y,11.41597
3847,S881729,2019-08-12 15:23:54,A,Y,GB,IN,84.66848812,800.0,0.75,Air,SC3,Y,5.15891
3848,S881737,2020-01-02 11:23:22,A,Y,GB,IN,94.0,900.0,0.75,Air,SC3,Y,5.21725
3849,S881737,2020-01-02 11:23:22,A,Y,GB,IN,94.7742323,900.0,0.75,Air,SC3,Y,5.089580000000001
3850,S882713,2019-05-01 09:53:17,A,Y,GB,IN,90.35,1498.0,0.9,Ocean,SC1,Y,9.12002
3851,S882713,2019-05-01 09:53:17,A,Y,GB,IN,90.12482594,1498.0,0.75,Air,SC3,Y,5.2816
3852,S882737,2020-01-02 11:59:04,A,Y,GB,IN,93.61,500.0,0.9,Ocean,SC1,Y,19.99352
3853,S882738,2020-03-31 17:08:12,A,Y,GB,IN,92.7,800.0,1.05,Air,SC2,Y,5.246180000000001
3854,S883735,2019-09-30 17:25:58,A,Y,GB,IN,86.8,90.0,1.05,Air,SC2,Y,5.06921
3855,S883736,2019-11-13 18:17:58,A,Y,GB,IN,91.66,300.0,0.9,Ocean,SC1,Y,12.62477
3856,S883736,2019-11-13 18:17:58,A,Y,GB,IN,91.37769085,300.0,1.05,Air,SC2,Y,5.00822
3857,S883738,2020-03-31 20:51:14,A,Y,GB,IN,92.7,113.5,1.05,Air,SC2,Y,5.21481
3858,S884705,2019-03-07 12:32:39,A,Y,GB,IN,91.73,1106.0,0.9,Ocean,SC1,Y,30.226740000000003
3859,S884705,2019-03-07 12:32:39,A,Y,GB,IN,91.14820793,1106.0,0.75,Air,SC3,Y,5.078469999999999
3860,S884735,2019-09-30 18:05:36,A,Y,GB,IN,86.89512242,1681.0,1.05,Air,SC2,Y,5.18125
3861,S884737,2020-01-02 12:11:39,A,Y,GB,IN,93.65,1121.2,0.9,Ocean,SC1,Y,20.0809
3862,S884738,2020-03-31 22:08:31,A,Y,GB,IN,92.35052915,491.0,1.05,Air,SC2,Y,5.4090300000000004
3863,S885736,2019-11-13 18:24:58,A,Y,GB,IN,91.66,300.0,0.9,Ocean,SC1,Y,12.67338
3864,S885737,2020-01-02 12:33:24,A,Y,GB,IN,94.03,300.0,0.9,Ocean,SC1,Y,30.23194
3865,S885737,2020-01-02 12:33:24,A,Y,GB,IN,94.8634251,300.0,0.75,Air,SC3,Y,5.2784699999999996
3866,S886735,2019-09-30 21:52:13,A,Y,GB,IN,86.41,900.0,0.9,Ocean,SC1,Y,14.112620000000001
3867,S886736,2019-11-13 20:09:54,A,Y,GB,IN,92.1,1006.0,0.9,Ocean,SC1,Y,33.40208
3868,S886736,2019-11-13 20:09:54,A,Y,GB,IN,92.88628515,1006.0,1.05,Air,SC2,Y,5.14931
3869,S886738,2020-04-01 11:25:24,A,Y,GB,IN,92.25,1006.0,0.9,Ocean,SC1,Y,9.75972
3870,S886738,2020-04-01 11:25:24,A,Y,GB,IN,92.15204495,1006.0,0.75,Air,SC3,Y,5.00579
3871,S887717,2019-05-25 20:05:02,A,Y,GB,IN,87.46,229.0,0.9,Ocean,SC1,Y,13.36829
3872,S887717,2019-05-25 20:05:02,A,Y,GB,IN,87.53287639,229.0,0.75,Air,SC3,Y,5.15532
3873,S887736,2019-11-13 20:13:17,A,Y,GB,IN,92.1,700.0,0.9,Ocean,SC1,Y,23.42558
3874,S887736,2019-11-13 20:13:17,A,Y,GB,IN,92.37660494,700.0,0.75,Air,SC3,Y,5.22975
3875,S888706,2019-03-14 13:36:45,A,Y,GB,IN,91.92282508,498.0,0.75,Air,SC3,Y,5.1647
3876,S888708,2019-03-28 17:51:59,A,Y,GB,IN,89.62142698,500.0,0.75,Air,SC3,Y,5.3964099999999995
3877,S888735,2019-09-30 23:19:55,A,Y,GB,IN,86.41,580.0,0.9,Ocean,SC1,Y,24.72164
3878,S888736,2019-11-13 20:25:55,A,Y,GB,IN,92.1,771.0,0.9,Ocean,SC1,Y,13.51331
3879,S888736,2019-11-13 20:25:55,A,Y,GB,IN,92.03489264,771.0,0.75,Air,SC3,Y,5.27928
3880,S888738,2020-04-01 12:19:34,A,Y,GB,IN,92.25,225.5,1.05,Air,SC2,Y,5.36493
3881,S888738,2020-04-01 12:19:34,A,Y,GB,IN,92.31375845,225.5,1.05,Air,SC2,Y,5.33657
3882,S889735,2019-10-01 00:03:17,A,Y,GB,IN,86.8,1160.0,0.9,Ocean,SC1,Y,25.0228
3883,S889738,2020-04-01 12:23:33,A,Y,GB,IN,92.25,175.5,1.05,Air,SC2,Y,5.37396
3884,S890704,2019-03-02 10:53:42,A,Y,GB,IN,93.45,435.0,0.9,Ocean,SC1,Y,19.539579999999997
3885,S890704,2019-03-02 10:53:42,A,Y,GB,IN,93.86080558,435.0,0.75,Air,SC3,Y,5.31192
3886,S890735,2019-10-01 07:53:02,A,Y,GB,IN,86.51,2000.0,0.9,Ocean,SC1,Y,28.28495
3887,S890736,2019-11-14 06:50:15,A,Y,GB,IN,92.38597687,353.0,0.75,Air,SC3,Y,5.11806
3888,S891717,2019-05-25 23:06:25,A,Y,GB,IN,87.9,575.0,0.9,Ocean,SC1,Y,24.62789
3889,S891717,2019-05-25 23:06:25,A,Y,GB,IN,87.10272023,575.0,0.75,Air,SC3,Y,5.11343
3890,S891736,2019-11-14 06:52:50,A,Y,GB,IN,92.36476536,355.0,0.75,Air,SC3,Y,5.275930000000001
3891,S892708,2019-03-28 21:55:08,A,Y,GB,IN,89.6,1006.0,0.9,Ocean,SC1,Y,14.13287
3892,S892736,2019-11-14 06:57:22,A,Y,GB,IN,92.14,355.0,0.9,Ocean,SC1,Y,7.89838
3893,S893708,2019-03-28 22:30:33,A,Y,GB,IN,89.18560252,230.0,0.75,Air,SC3,Y,5.32963
3894,S893727,2019-08-02 11:04:39,A,Y,GB,IN,83.9,1506.0,0.9,Ocean,SC1,Y,19.61563
3895,S893727,2019-08-02 11:04:39,A,Y,GB,IN,83.20509345,1506.0,0.75,Air,SC3,Y,5.0
3896,S893735,2019-10-01 10:16:05,A,Y,GB,IN,86.92,255.0,0.9,Ocean,SC1,Y,29.27836
3897,S893735,2019-10-01 10:16:05,A,Y,GB,IN,86.94731322,255.0,0.75,Air,SC3,Y,5.00243
3898,S893736,2019-11-14 08:54:50,A,Y,GB,IN,91.86393682,200.0,0.75,Air,SC3,Y,5.32431
3899,S894708,2019-03-29 02:02:29,A,Y,GB,IN,89.6,455.0,0.9,Ocean,SC1,Y,5.85058
3900,S894708,2019-03-29 02:02:29,A,Y,GB,IN,89.83170009999998,455.0,1.05,Air,SC2,Y,5.1555599999999995
3901,S894736,2019-11-14 09:35:19,A,Y,GB,IN,92.0,1006.0,0.9,Ocean,SC1,Y,18.99525
3902,S894738,2020-04-01 13:07:32,A,Y,GB,IN,92.25,1525.0,0.75,Air,SC3,Y,5.4055599999999995
3903,S894738,2020-04-01 13:07:32,A,Y,GB,IN,92.15284911,1525.0,0.75,Air,SC3,Y,5.2794
3904,S895708,2019-03-29 02:10:48,A,Y,GB,IN,89.6,1506.0,0.9,Ocean,SC1,Y,15.90833
3905,S895732,2019-09-01 12:12:06,A,Y,GB,IN,86.55,1523.0,0.9,Ocean,SC1,Y,30.08403
3906,S895732,2019-09-01 12:12:06,A,Y,GB,IN,86.27140101,1523.0,1.05,Air,SC2,Y,5.2666699999999995
3907,S895735,2019-10-01 10:30:02,A,Y,GB,IN,86.43496016,1160.0,0.75,Air,SC3,Y,5.0
3908,S896735,2019-10-01 10:47:06,A,Y,GB,IN,86.39885708,351.0,1.05,Air,SC2,Y,5.25683
3909,S896738,2020-04-01 14:04:34,A,Y,GB,IN,92.75,505.0,1.05,Air,SC2,Y,5.31493
3910,S896738,2020-04-01 14:04:34,A,Y,GB,IN,92.23956018,505.0,0.75,Air,SC3,Y,5.19757
3911,S897708,2019-03-29 07:40:40,A,Y,GB,IN,89.4,1506.0,0.9,Ocean,SC1,Y,18.199070000000003
3912,S897708,2019-03-29 07:40:40,A,Y,GB,IN,89.81866721,1506.0,1.05,Air,SC2,Y,5.0008099999999995
3913,S898708,2019-03-29 09:26:53,A,Y,GB,IN,89.3,505.0,0.9,Ocean,SC1,Y,18.93669
3914,S898729,2019-08-12 17:10:25,A,Y,GB,IN,84.75,1500.0,0.9,Ocean,SC1,Y,12.155669999999999
3915,S898729,2019-08-12 17:10:25,A,Y,GB,IN,84.38959794,1500.0,1.05,Air,SC2,Y,5.191319999999999
3916,S898733,2019-09-06 10:37:39,A,Y,GB,IN,87.22789771,806.0,0.75,Air,SC3,Y,5.019909999999999
3917,S899708,2019-03-29 09:27:16,A,Y,GB,IN,89.85412138,200.0,0.75,Air,SC3,Y,5.05694
3918,S899723,2019-07-05 13:40:49,A,Y,GB,IN,85.5,826.0,0.9,Ocean,SC1,Y,10.70012
3919,S899729,2019-08-12 18:10:40,A,Y,GB,IN,85.1,1506.0,0.9,Ocean,SC1,Y,22.574070000000003
3920,S899729,2019-08-12 18:10:40,A,Y,GB,IN,85.53378193,1506.0,0.75,Air,SC3,Y,5.27778
3921,S899735,2019-10-01 11:24:52,A,Y,GB,IN,86.81998475,930.0,0.75,Air,SC3,Y,5.30486
3922,S900708,2019-03-29 09:29:29,A,Y,GB,IN,89.3,1506.0,0.9,Ocean,SC1,Y,28.95475
3923,S900708,2019-03-29 09:29:29,A,Y,GB,IN,89.97637084,1506.0,1.05,Air,SC2,Y,5.33831
3924,S900729,2019-08-12 19:47:31,A,Y,GB,IN,85.1,1006.0,0.9,Ocean,SC1,Y,33.24664
3925,S900729,2019-08-12 19:47:31,A,Y,GB,IN,85.17217815,1006.0,0.75,Air,SC3,Y,5.09074
3926,S901704,2019-03-02 11:18:32,A,Y,GB,IN,93.45,1306.0,0.9,Ocean,SC1,Y,9.71204
3927,S901704,2019-03-02 11:18:32,A,Y,GB,IN,93.02,1306.0,0.75,Air,SC3,Y,5.02917
3928,S901714,2019-05-06 11:54:40,A,Y,GB,IN,90.94246368,285.0,0.75,Air,SC3,Y,5.27431
3929,S901725,2019-07-19 05:11:26,A,Y,GB,IN,85.4,298.0,1.05,Air,SC2,Y,5.4126199999999995
3930,S901725,2019-07-19 05:11:26,A,Y,GB,IN,85.80264029,298.0,0.75,Air,SC3,Y,5.14537
3931,S901735,2019-10-01 11:32:43,A,Y,GB,IN,86.9,1000.0,1.05,Air,SC2,Y,5.2262699999999995
3932,S901735,2019-10-01 11:32:43,A,Y,GB,IN,86.58777601,1000.0,0.75,Air,SC3,Y,5.01979
3933,S902708,2019-03-29 09:34:57,A,Y,GB,IN,88.95,1500.0,0.9,Ocean,SC1,Y,28.99271
3934,S902708,2019-03-29 09:34:57,A,Y,GB,IN,88.70797525,1500.0,0.75,Air,SC3,Y,5.07546
3935,S902726,2019-07-26 16:02:48,A,Y,GB,IN,85.0,605.0,0.9,Ocean,SC1,Y,11.686110000000001
3936,S902729,2019-08-12 20:31:13,A,Y,GB,IN,85.1,1181.1,0.9,Ocean,SC1,Y,33.55012
3937,S902732,2019-09-01 12:22:21,A,Y,GB,IN,86.55,2008.0,0.9,Ocean,SC1,Y,20.15521
3938,S902732,2019-09-01 12:22:21,A,Y,GB,IN,86.93221468,2008.0,0.75,Air,SC3,Y,5.41169
3939,S903710,2019-04-09 19:35:13,A,Y,GB,IN,90.25,1003.2,0.9,Ocean,SC1,Y,23.16123
3940,S903710,2019-04-09 19:35:13,A,Y,GB,IN,90.41432,1003.2,0.75,Air,SC3,Y,5.31076
3941,S903725,2019-07-19 06:16:45,A,Y,GB,IN,85.44,150.0,0.9,Ocean,SC1,Y,27.61632
3942,S903725,2019-07-19 06:16:45,A,Y,GB,IN,85.16784709999997,150.0,1.05,Air,SC2,Y,5.2333300000000005
3943,S903729,2019-08-12 23:12:38,A,Y,GB,IN,85.1,185.0,0.9,Ocean,SC1,Y,14.67106
3944,S904710,2019-04-09 21:00:23,A,Y,GB,IN,90.25,1506.0,0.9,Ocean,SC1,Y,33.75266
3945,S904710,2019-04-09 21:00:23,A,Y,GB,IN,90.06972758,1506.0,1.05,Air,SC2,Y,5.10069
3946,S904734,2019-09-12 10:51:40,A,Y,GB,IN,87.5,1136.0,0.9,Ocean,SC1,Y,9.52546
3947,S904737,2020-01-02 18:07:15,A,Y,GB,IN,93.55,1903.0,0.9,Ocean,SC1,Y,22.55035
3948,S904737,2020-01-02 18:07:15,A,Y,GB,IN,93.40072687,1903.0,0.75,Air,SC3,Y,5.0944400000000005
3949,S905710,2019-04-09 21:02:04,A,Y,GB,IN,90.25,1206.0,0.9,Ocean,SC1,Y,33.76435
3950,S905726,2019-07-26 16:07:57,A,Y,GB,IN,85.45346128,1183.0,0.75,Air,SC3,Y,5.36319
3951,S905736,2019-11-14 18:06:03,A,Y,GB,IN,92.35,221.6,1.05,Air,SC2,Y,5.40764
3952,S905737,2020-01-02 18:47:46,A,Y,GB,IN,93.92597226,1400.0,0.75,Air,SC3,Y,5.32836
3953,S906706,2019-03-14 14:33:24,A,Y,GB,IN,91.25,1484.0,0.75,Air,SC3,Y,5.301740000000001
3954,S906710,2019-04-09 21:06:06,A,Y,GB,IN,90.90934951,1206.0,0.75,Air,SC3,Y,5.24595
3955,S906717,2019-05-26 11:20:30,A,Y,GB,IN,87.42011675,343.02,0.75,Air,SC3,Y,5.09595
3956,S906737,2020-01-02 20:13:19,A,Y,GB,IN,93.55,190.0,0.9,Ocean,SC1,Y,13.42581
3957,S907710,2019-04-09 21:08:23,A,Y,GB,IN,90.25,1256.0,0.9,Ocean,SC1,Y,23.808220000000002
3958,S907710,2019-04-09 21:08:23,A,Y,GB,IN,90.34660622,1256.0,1.05,Air,SC2,Y,5.29815
3959,S907726,2019-07-26 16:17:48,A,Y,GB,IN,85.0,906.0,0.9,Ocean,SC1,Y,31.79028
3960,S907726,2019-07-26 16:17:48,A,Y,GB,IN,85.24654623,906.0,0.75,Air,SC3,Y,5.00718
3961,S907736,2019-11-14 20:05:52,A,Y,GB,IN,92.17299846,1091.0,0.75,Air,SC3,Y,5.03831
3962,S907737,2020-01-02 22:00:33,A,Y,GB,IN,93.86609476,134.0,0.75,Air,SC3,Y,5.2463
3963,S908710,2019-04-10 07:15:11,A,Y,GB,IN,90.05,230.0,0.9,Ocean,SC1,Y,18.02211
3964,S908719,2019-06-07 12:29:34,A,Y,GB,IN,87.81593264,1406.0,0.75,Air,SC3,Y,5.067819999999999
3965,S908729,2019-08-13 08:10:22,A,Y,GB,IN,85.90754427,125.0,0.75,Air,SC3,Y,5.3497699999999995
3966,S908738,2020-04-03 19:51:17,A,Y,GB,IN,92.2,166.2,1.05,Air,SC2,Y,5.2765
3967,S909726,2019-07-26 16:19:52,A,Y,GB,IN,85.0,495.0,0.9,Ocean,SC1,Y,21.80463
3968,S909735,2019-10-01 13:53:38,A,Y,GB,IN,86.55,505.0,0.9,Ocean,SC1,Y,10.78912
3969,S909738,2020-04-03 21:24:27,A,Y,GB,IN,92.2,825.0,1.05,Air,SC2,Y,5.39271
3970,S910710,2019-04-10 07:41:26,A,Y,GB,IN,90.05,505.0,0.9,Ocean,SC1,Y,28.2044
3971,S910711,2019-04-16 10:57:09,A,Y,GB,IN,90.5,1506.0,0.9,Ocean,SC1,Y,19.56354
3972,S910711,2019-04-16 10:57:09,A,Y,GB,IN,90.65882945,1506.0,1.05,Air,SC2,Y,5.1012699999999995
3973,S910729,2019-08-13 08:24:46,A,Y,GB,IN,85.08301179,710.0,0.75,Air,SC3,Y,5.26759
3974,S910737,2020-01-02 22:42:20,A,Y,GB,IN,93.80232297,220.0,0.75,Air,SC3,Y,5.25799
3975,S911704,2019-03-02 11:25:50,A,Y,GB,IN,93.45,545.0,0.9,Ocean,SC1,Y,9.76273
3976,S911704,2019-03-02 11:25:50,A,Y,GB,IN,93.35185466,545.0,1.05,Air,SC2,Y,5.12836
3977,S911710,2019-04-10 08:20:46,A,Y,GB,IN,89.18652882,230.0,0.75,Air,SC3,Y,5.34722
3978,S911736,2019-11-15 01:49:36,A,Y,GB,IN,91.91,326.5,0.9,Ocean,SC1,Y,5.7611099999999995
3979,S911738,2020-04-04 11:18:06,A,Y,GB,IN,92.3,275.5,0.75,Air,SC3,Y,5.33056
3980,S911738,2020-04-04 11:18:06,A,Y,GB,IN,92.86806849,275.5,1.05,Air,SC2,Y,5.42176
3981,S912711,2019-04-16 10:58:17,A,Y,GB,IN,90.5,1496.0,0.9,Ocean,SC1,Y,29.571409999999997
3982,S912711,2019-04-16 10:58:17,A,Y,GB,IN,90.4588939,1496.0,0.75,Air,SC3,Y,5.14375
3983,S912719,2019-06-07 12:40:11,A,Y,GB,IN,87.8,1406.0,0.9,Ocean,SC1,Y,10.27905
3984,S912719,2019-06-07 12:40:11,A,Y,GB,IN,87.12795836,1406.0,1.05,Air,SC2,Y,5.29352
3985,S912737,2020-01-03 07:39:11,A,Y,GB,IN,93.88,555.0,0.9,Ocean,SC1,Y,18.18877
3986,S912737,2020-01-03 07:39:11,A,Y,GB,IN,93.57047458,555.0,1.05,Air,SC2,Y,5.00023
3987,S913710,2019-04-10 08:37:00,A,Y,GB,IN,89.46,350.0,0.75,Air,SC3,Y,5.13021
3988,S913710,2019-04-10 08:37:00,A,Y,GB,IN,89.08063529,350.0,1.05,Air,SC2,Y,5.21759
3989,S913736,2019-11-15 06:59:26,A,Y,GB,IN,92.02,856.0,0.9,Ocean,SC1,Y,27.91273
3990,S913736,2019-11-15 06:59:26,A,Y,GB,IN,92.40401549,856.0,0.75,Air,SC3,Y,5.33681
3991,S914733,2019-09-06 11:21:00,A,Y,GB,IN,87.8,400.0,0.9,Ocean,SC1,Y,19.72917
3992,S914736,2019-11-15 07:03:04,A,Y,GB,IN,92.02,1106.0,0.9,Ocean,SC1,Y,7.93796
3993,S914736,2019-11-15 07:03:04,A,Y,GB,IN,92.86114,1106.0,1.05,Air,SC2,Y,5.039
3994,S915703,2019-02-26 14:42:30,A,Y,GB,IN,93.5,539.8,0.9,Ocean,SC1,Y,21.12847
3995,S915703,2019-02-26 14:42:30,A,Y,GB,IN,93.270775,539.8,1.05,Air,SC2,Y,5.0759300000000005
3996,S915714,2019-05-06 12:28:06,A,Y,GB,IN,90.35,1006.0,1.05,Air,SC2,Y,5.03947
3997,S915714,2019-05-06 12:28:06,A,Y,GB,IN,90.05982607,1006.0,0.75,Air,SC3,Y,5.28866
3998,S915737,2020-01-03 09:45:11,A,Y,GB,IN,93.55,331.0,0.9,Ocean,SC1,Y,9.06377
3999,S915738,2020-04-04 17:03:38,A,Y,GB,IN,92.3,547.0,1.05,Air,SC2,Y,5.2919
4000,S915738,2020-04-04 17:03:38,A,Y,GB,IN,92.33165723,547.0,1.05,Air,SC2,Y,5.2527800000000004
4001,S916719,2019-06-07 12:51:40,A,Y,GB,IN,87.8,267.0,1.05,Air,SC2,Y,5.33194
4002,S916728,2019-08-06 16:16:09,A,Y,GB,IN,85.8,1400.0,0.9,Ocean,SC1,Y,21.77882
4003,S916728,2019-08-06 16:16:09,A,Y,GB,IN,85.84354577,1400.0,0.75,Air,SC3,Y,5.38877
4004,S916735,2019-10-01 20:05:34,A,Y,GB,IN,87.05,293.0,0.9,Ocean,SC1,Y,33.371990000000004
4005,S916735,2019-10-01 20:05:34,A,Y,GB,IN,87.58077406,293.0,0.75,Air,SC3,Y,5.36875
4006,S916736,2019-11-15 09:11:34,A,Y,GB,IN,92.67824345,155.0,0.75,Air,SC3,Y,5.35995
4007,S917735,2019-10-02 00:06:25,A,Y,GB,IN,86.66520016,2000.0,0.75,Air,SC3,Y,5.07581
4008,S917737,2020-01-03 11:39:03,A,Y,GB,IN,93.5,555.0,0.9,Ocean,SC1,Y,9.854510000000001
4009,S917738,2020-04-04 19:53:38,A,Y,GB,IN,92.2,1006.0,0.9,Ocean,SC1,Y,33.289120000000004
4010,S917738,2020-04-04 19:53:38,A,Y,GB,IN,92.40608874,1006.0,0.75,Air,SC3,Y,5.41921
4011,S918735,2019-10-02 04:21:11,A,Y,GB,IN,87.81657895,900.0,1.05,Air,SC2,Y,5.08576
4012,S919710,2019-04-10 08:52:11,A,Y,GB,IN,89.55,1000.0,0.9,Ocean,SC1,Y,8.69572
4013,S919710,2019-04-10 08:52:11,A,Y,GB,IN,89.81313615,1000.0,1.05,Air,SC2,Y,5.42234
4014,S919726,2019-07-26 19:36:05,A,Y,GB,IN,85.85421934,1006.0,0.75,Air,SC3,Y,5.37442
4015,S919735,2019-10-02 07:01:37,A,Y,GB,IN,87.56862748,425.0,0.75,Air,SC3,Y,5.0458300000000005
4016,S920726,2019-07-26 21:30:06,A,Y,GB,IN,84.27074569,400.0,1.05,Air,SC2,Y,5.15822
4017,S920736,2019-11-15 10:28:27,A,Y,GB,IN,92.0,2008.0,1.05,Air,SC2,Y,5.03947
4018,S920737,2020-01-03 12:37:09,A,Y,GB,IN,93.40708939,1100.0,0.75,Air,SC3,Y,5.13194
4019,S920738,2020-04-05 07:30:40,A,Y,GB,IN,92.86598315,650.0,0.75,Air,SC3,Y,5.14375
4020,S921726,2019-07-27 00:22:26,A,Y,GB,IN,85.0,595.0,0.9,Ocean,SC1,Y,25.15579
4021,S921736,2019-11-15 10:47:40,A,Y,GB,IN,92.0,305.0,0.9,Ocean,SC1,Y,9.497689999999999
4022,S921738,2020-04-05 07:45:31,A,Y,GB,IN,92.2,335.0,0.9,Ocean,SC1,Y,18.23275
4023,S922718,2019-06-01 14:40:33,A,Y,GB,IN,87.25,1176.0,0.9,Ocean,SC1,Y,31.114929999999998
4024,S922718,2019-06-01 14:40:33,A,Y,GB,IN,87.46376221,1176.0,0.75,Air,SC3,Y,5.098380000000001
4025,S922723,2019-07-05 15:11:10,A,Y,GB,IN,85.91570846,890.0,0.75,Air,SC3,Y,5.15255
4026,S922728,2019-08-06 16:31:27,A,Y,GB,IN,85.8,1172.0,0.9,Ocean,SC1,Y,31.885070000000002
4027,S922728,2019-08-06 16:31:27,A,Y,GB,IN,85.67496992,1172.0,0.75,Air,SC3,Y,5.16204
4028,S922738,2020-04-05 08:38:16,A,Y,GB,IN,91.76,109.0,1.05,Air,SC2,Y,5.0252300000000005
4029,S923726,2019-07-27 08:59:55,A,Y,GB,IN,85.0,1366.0,0.9,Ocean,SC1,Y,18.74942
4030,S923726,2019-07-27 08:59:55,A,Y,GB,IN,85.04604395,1366.0,1.05,Air,SC2,Y,5.11262
4031,S923736,2019-11-15 12:21:51,A,Y,GB,IN,92.05,2008.0,0.9,Ocean,SC1,Y,30.151740000000004
4032,S923736,2019-11-15 12:21:51,A,Y,GB,IN,92.61417284,2008.0,1.05,Air,SC2,Y,5.2781199999999995
4033,S923737,2020-01-03 15:22:11,A,Y,GB,IN,93.14811262,330.0,0.75,Air,SC3,Y,5.02025
4034,S924717,2019-05-26 13:25:07,A,Y,GB,IN,87.17130479,305.0,0.75,Air,SC3,Y,5.0125
4035,S924737,2020-01-03 15:39:11,A,Y,GB,IN,93.06,500.0,0.9,Ocean,SC1,Y,31.522109999999998
4036,S924738,2020-04-05 14:25:16,A,Y,GB,IN,92.08,555.0,1.05,Air,SC2,Y,5.32396
4037,S924738,2020-04-05 14:25:16,A,Y,GB,IN,92.40470545,555.0,0.75,Air,SC3,Y,5.22569
4038,S925708,2019-03-29 10:43:22,A,Y,GB,IN,88.75,1700.0,0.9,Ocean,SC1,Y,29.46782
